experiment_id,match_id,agent_1,agent_2,focal_agent,focal_side,opponent,focal_color,trials,opponent_trials,configuration_trials,game_id,seed,winner,winner_agent,result,score,num_moves,total_game_time,mean_decision_time
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_62,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,62,3688,agent_2,Agente con rollouts aleatorios,win,1,16,4.091202099982183,0.5112402624981769
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_63,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,63,3689,agent_2,Agente con rollouts aleatorios,loss,-1,12,2.641798199998448,1.583334233146161e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_63,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,63,3689,agent_2,Agente con rollouts aleatorios,win,1,12,2.641798199998448,0.440198149997741
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_64,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,64,3690,agent_2,Agente con rollouts aleatorios,loss,-1,12,2.675489599991124,1.1866664863191543e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_64,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,64,3690,agent_2,Agente con rollouts aleatorios,win,1,12,2.675489599991124,0.4458149666606914
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_65,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,65,3691,agent_2,Agente con rollouts aleatorios,loss,-1,8,1.8748884000233372,1.562500256113708e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_65,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,65,3691,agent_2,Agente con rollouts aleatorios,win,1,8,1.8748884000233372,0.4686034500045934
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_66,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,66,3692,agent_2,Agente con rollouts aleatorios,loss,-1,12,3.341833200014662,2.4683322408236563e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_66,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,66,3692,agent_2,Agente con rollouts aleatorios,win,1,12,3.341833200014662,0.5568139000000277
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_67,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,67,3693,agent_2,Agente con rollouts aleatorios,loss,-1,12,2.512073399993824,1.5183337382040918e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_67,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,67,3693,agent_2,Agente con rollouts aleatorios,win,1,12,2.512073399993824,0.4185704166642002
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_68,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,68,3694,agent_2,Agente con rollouts aleatorios,loss,-1,18,4.793198100000154,1.6855554551713998e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_68,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,68,3694,agent_2,Agente con rollouts aleatorios,win,1,18,4.793198100000154,0.5324010555567738
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_69,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,69,3695,agent_2,Agente con rollouts aleatorios,loss,-1,8,1.9838954999868288,1.80999850272201e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_69,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,69,3695,agent_2,Agente con rollouts aleatorios,win,1,8,1.9838954999868288,0.4958616750009241
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_70,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,70,3696,agent_2,Agente con rollouts aleatorios,loss,-1,16,3.857040200004121,1.2300002708798274e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_70,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,70,3696,agent_2,Agente con rollouts aleatorios,win,1,16,3.857040200004121,0.4820082000005641
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_71,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,71,3697,agent_2,Agente con rollouts aleatorios,loss,-1,18,4.2042339999752585,1.6333338054310945e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_71,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,71,3697,agent_2,Agente con rollouts aleatorios,win,1,18,4.2042339999752585,0.4669961222227559
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_72,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,72,3698,agent_2,Agente con rollouts aleatorios,loss,-1,14,3.1551064000232145,1.7642858438193798e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_72,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,72,3698,agent_2,Agente con rollouts aleatorios,win,1,14,3.1551064000232145,0.4505963571511009
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_73,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,73,3699,agent_2,Agente con rollouts aleatorios,loss,-1,10,2.1314473999955226,1.3920007040724158e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_73,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,73,3699,agent_2,Agente con rollouts aleatorios,win,1,10,2.1314473999955226,0.426194639998721
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_74,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,74,3700,agent_2,Agente con rollouts aleatorios,loss,-1,8,1.7174147999903653,1.594999775988981e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_74,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,74,3700,agent_2,Agente con rollouts aleatorios,win,1,8,1.7174147999903653,0.4292501500021899
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_75,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,75,3701,agent_2,Agente con rollouts aleatorios,loss,-1,8,1.619490000011865,1.8400009139440957e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_75,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,75,3701,agent_2,Agente con rollouts aleatorios,win,1,8,1.619490000011865,0.4047367250022944
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_76,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,76,3702,agent_2,Agente con rollouts aleatorios,loss,-1,12,3.005549499997869,1.2849991132194797e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_76,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,76,3702,agent_2,Agente con rollouts aleatorios,win,1,12,3.005549499997869,0.5008190500084311
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_77,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,77,3703,agent_2,Agente con rollouts aleatorios,loss,-1,14,3.012407500005793,2.275714567596359e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_77,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,77,3703,agent_2,Agente con rollouts aleatorios,win,1,14,3.012407500005793,0.4301934428554627
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_78,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,78,3704,agent_2,Agente con rollouts aleatorios,loss,-1,10,2.3157663000165485,1.4279992319643495e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_78,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,78,3704,agent_2,Agente con rollouts aleatorios,win,1,10,2.3157663000165485,0.4630375399952754
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_79,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,79,3705,agent_2,Agente con rollouts aleatorios,loss,-1,20,5.860516999993706,2.2420004825107757e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_79,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,79,3705,agent_2,Agente con rollouts aleatorios,win,1,20,5.860516999993706,0.5858423899946501
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_80,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,80,3706,agent_2,Agente con rollouts aleatorios,loss,-1,8,1.940182500024093,1.799999881768599e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_80,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,80,3706,agent_2,Agente con rollouts aleatorios,win,1,8,1.940182500024093,0.4849325750037678
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_81,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,81,3707,agent_2,Agente con rollouts aleatorios,loss,-1,10,2.000363300001481,1.2019998393952848e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_81,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,81,3707,agent_2,Agente con rollouts aleatorios,win,1,10,2.000363300001481,0.3999862800003029
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_82,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,82,3708,agent_2,Agente con rollouts aleatorios,loss,-1,14,4.314263500011293,1.971428199405117e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_82,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,82,3708,agent_2,Agente con rollouts aleatorios,win,1,14,4.314263500011293,0.6161449714272749
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_83,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,83,3709,agent_2,Agente con rollouts aleatorios,loss,-1,8,1.887214000016684,3.3374992199242115e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_83,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,83,3709,agent_2,Agente con rollouts aleatorios,win,1,8,1.887214000016684,0.471633599991037
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_84,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,84,3710,agent_2,Agente con rollouts aleatorios,loss,-1,8,1.7751475000113714,1.3449993275571616e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_84,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,84,3710,agent_2,Agente con rollouts aleatorios,win,1,8,1.7751475000113714,0.4436885249961051
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_85,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,85,3711,agent_2,Agente con rollouts aleatorios,loss,-1,8,2.065350900025805,1.679999695625156e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_85,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,85,3711,agent_2,Agente con rollouts aleatorios,win,1,8,2.065350900025805,0.516217799988226
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_86,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,86,3712,agent_2,Agente con rollouts aleatorios,loss,-1,14,3.429076500004157,1.6485715085374458e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_86,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,86,3712,agent_2,Agente con rollouts aleatorios,win,1,14,3.429076500004157,0.4897078857175074
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_87,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,87,3713,agent_2,Agente con rollouts aleatorios,loss,-1,18,4.681052300002193,3.39555521754341e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_87,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,87,3713,agent_2,Agente con rollouts aleatorios,win,1,18,4.681052300002193,0.5198865111095883
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_88,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,88,3714,agent_2,Agente con rollouts aleatorios,loss,-1,12,2.8284371999907307,2.4483325735976298e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_88,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,88,3714,agent_2,Agente con rollouts aleatorios,win,1,12,2.8284371999907307,0.4712304333321905
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_89,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,89,3715,agent_2,Agente con rollouts aleatorios,loss,-1,16,4.430089600005886,2.241249603684992e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_89,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,89,3715,agent_2,Agente con rollouts aleatorios,win,1,16,4.430089600005886,0.5535647874967253
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_90,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,90,3716,agent_2,Agente con rollouts aleatorios,loss,-1,10,2.4216805000032764,1.6180006787180902e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_90,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,90,3716,agent_2,Agente con rollouts aleatorios,win,1,10,2.4216805000032764,0.4842118400032632
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_91,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,91,3717,agent_2,Agente con rollouts aleatorios,loss,-1,12,3.1345251000020653,2.399999842358132e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_91,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,91,3717,agent_2,Agente con rollouts aleatorios,win,1,12,3.1345251000020653,0.5222316666622646
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_92,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,92,3718,agent_2,Agente con rollouts aleatorios,loss,-1,12,2.44368680001935,1.1499990553905569e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_92,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,92,3718,agent_2,Agente con rollouts aleatorios,win,1,12,2.44368680001935,0.4071966333334179
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_93,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,93,3719,agent_2,Agente con rollouts aleatorios,loss,-1,8,1.656478299992159,1.427500683348626e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_93,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,93,3719,agent_2,Agente con rollouts aleatorios,win,1,8,1.656478299992159,0.4140160249953624
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_94,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,94,3720,agent_2,Agente con rollouts aleatorios,loss,-1,12,2.6008276999928057,1.2166676848816374e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_94,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,94,3720,agent_2,Agente con rollouts aleatorios,win,1,12,2.6008276999928057,0.4333608333302739
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_95,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,95,3721,agent_2,Agente con rollouts aleatorios,loss,-1,10,2.3363072000211105,1.368000521324575e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_95,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,95,3721,agent_2,Agente con rollouts aleatorios,win,1,10,2.3363072000211105,0.4671493600006215
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_96,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,96,3722,agent_2,Agente con rollouts aleatorios,loss,-1,8,1.676267300004838,1.817500015022233e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_96,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,96,3722,agent_2,Agente con rollouts aleatorios,win,1,8,1.676267300004838,0.4189441499911481
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_97,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,97,3723,agent_2,Agente con rollouts aleatorios,loss,-1,8,1.7179168000002392,2.67000068561174e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_97,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,97,3723,agent_2,Agente con rollouts aleatorios,win,1,8,1.7179168000002392,0.4293279000048642
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_98,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,98,3724,agent_2,Agente con rollouts aleatorios,loss,-1,10,2.1856268999981694,1.156000653281808e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_98,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,98,3724,agent_2,Agente con rollouts aleatorios,win,1,10,2.1856268999981694,0.4370348000025842
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_99,Random,Agente con rollouts aleatorios,Random,agent_1,Agente con rollouts aleatorios,first,,100.0,100,99,3725,agent_2,Agente con rollouts aleatorios,loss,-1,14,3.601963799999794,1.5685708993779762e-05
Agente con rollouts aleatorios_vs_Random_second_trials_100,Agente con rollouts aleatorios_vs_Random_second_trials_100_game_99,Random,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Random,second,100.0,,100,99,3725,agent_2,Agente con rollouts aleatorios,win,1,14,3.601963799999794,0.5144277857159197
Agente con rollouts aleatorios_self_play_trials_100,Agente con rollouts aleatorios_self_play_trials_100_game_0,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,100.0,100.0,100,0,3726,agent_1,Agente con rollouts aleatorios,win,1,35,12.110825599986129,0.3424316722278793
Agente con rollouts aleatorios_self_play_trials_100,Agente con rollouts aleatorios_self_play_trials_100_game_0,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,100.0,100.0,100,0,3726,agent_1,Agente con rollouts aleatorios,loss,-1,35,12.110825599986129,0.3495905529416632
Agente con rollouts aleatorios_self_play_trials_100,Agente con rollouts aleatorios_self_play_trials_100_game_1,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,100.0,100.0,100,1,3727,agent_1,Agente con rollouts aleatorios,win,1,27,11.484480699989945,0.4312305285670196
Agente con rollouts aleatorios_self_play_trials_100,Agente con rollouts aleatorios_self_play_trials_100_game_1,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,100.0,100.0,100,1,3727,agent_1,Agente con rollouts aleatorios,loss,-1,27,11.484480699989945,0.4187968538496464
Agente con rollouts aleatorios_self_play_trials_100,Agente con rollouts aleatorios_self_play_trials_100_game_2,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,100.0,100.0,100,2,3728,agent_2,Agente con rollouts aleatorios,loss,-1,32,13.645446499984246,0.4340348875011841
Agente con rollouts aleatorios_self_play_trials_100,Agente con rollouts aleatorios_self_play_trials_100_game_2,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,100.0,100.0,100,2,3728,agent_2,Agente con rollouts aleatorios,win,1,32,13.645446499984246,0.4185094937492977
Agente con rollouts aleatorios_self_play_trials_100,Agente con rollouts aleatorios_self_play_trials_100_game_3,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,100.0,100.0,100,3,3729,agent_1,Agente con rollouts aleatorios,win,1,29,12.83738490001997,0.4463009266667844
Agente con rollouts aleatorios_self_play_trials_100,Agente con rollouts aleatorios_self_play_trials_100_game_3,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,100.0,100.0,100,3,3729,agent_1,Agente con rollouts aleatorios,loss,-1,29,12.83738490001997,0.4385618499987426
Agente con rollouts aleatorios_self_play_trials_100,Agente con rollouts aleatorios_self_play_trials_100_game_4,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,100.0,100.0,100,4,3730,agent_2,Agente con rollouts aleatorios,loss,-1,32,13.404249199986223,0.4311046937473293
Agente con rollouts aleatorios_self_play_trials_100,Agente con rollouts aleatorios_self_play_trials_100_game_4,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,100.0,100.0,100,4,3730,agent_2,Agente con rollouts aleatorios,win,1,32,13.404249199986223,0.4064285937511158
Agente con rollouts aleatorios_self_play_trials_100,Agente con rollouts aleatorios_self_play_trials_100_game_5,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,100.0,100.0,100,5,3731,agent_1,Agente con rollouts aleatorios,win,1,35,13.931578899995657,0.3960581499995896
Agente con rollouts aleatorios_self_play_trials_100,Agente con rollouts aleatorios_self_play_trials_100_game_5,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_2,Agente con rollouts aleatorios,second,100.0,100.0,100,5,3731,agent_1,Agente con rollouts aleatorios,loss,-1,35,13.931578899995657,0.3998426294111756
Agente con rollouts aleatorios_self_play_trials_100,Agente con rollouts aleatorios_self_play_trials_100_game_6,Agente con rollouts aleatorios,Agente con rollouts aleatorios,Agente con rollouts aleatorios,agent_1,Agente con rollouts aleatorios,first,100.0,100.0,100,6,3732,agent_2,Agente con rollouts aleatorios,loss,-1,36,20.899252199975308,0.6002982999941904
