experiment_id,match_id,agent_1,agent_2,focal_agent,focal_side,opponent,focal_color,trials,opponent_trials,configuration_trials,game_id,seed,starter,s_trials,mario_agent,winner,winner_agent,result,score,num_moves,total_game_time,mean_decision_time,total_decision_time,num_decisions
S_vs_Mario_alternating_50,S_vs_Mario_game_042,Agente con rollouts heuristicos,Agente Mario,Agente Mario,agent_2,Agente con rollouts heuristicos,second,0,50,0,42,2068,Agente con rollouts heuristicos,50,Winner,agent_1,Agente con rollouts heuristicos,loss,-1,7,7.722320000000764,0.00446263332075129,0.013387899962253869,3
S_vs_Mario_alternating_50,S_vs_Mario_game_043,Agente Mario,Agente con rollouts heuristicos,Agente Mario,agent_1,Agente con rollouts heuristicos,first,0,50,0,43,2069,Agente Mario,50,Winner,draw,Draw,draw,0,42,24.717218999983743,0.004122347620848034,0.08656930003780872,21
S_vs_Mario_alternating_50,S_vs_Mario_game_043,Agente Mario,Agente con rollouts heuristicos,Agente con rollouts heuristicos,agent_2,Agente Mario,second,50,0,50,43,2069,Agente Mario,50,Winner,draw,Draw,draw,0,42,24.717218999983743,1.172740609520891,24.627552799938712,21
S_vs_Mario_alternating_50,S_vs_Mario_game_044,Agente con rollouts heuristicos,Agente Mario,Agente con rollouts heuristicos,agent_1,Agente Mario,first,50,0,50,44,2070,Agente con rollouts heuristicos,50,Winner,agent_1,Agente con rollouts heuristicos,win,1,7,7.5448768000351265,1.8832964250032092,7.533185700012837,4
S_vs_Mario_alternating_50,S_vs_Mario_game_044,Agente con rollouts heuristicos,Agente Mario,Agente Mario,agent_2,Agente con rollouts heuristicos,second,0,50,0,44,2070,Agente con rollouts heuristicos,50,Winner,agent_1,Agente con rollouts heuristicos,loss,-1,7,7.5448768000351265,0.0038272000189560154,0.011481600056868047,3
S_vs_Mario_alternating_50,S_vs_Mario_game_045,Agente Mario,Agente con rollouts heuristicos,Agente Mario,agent_1,Agente con rollouts heuristicos,first,0,50,0,45,2071,Agente Mario,50,Winner,draw,Draw,draw,0,42,29.682442599965725,0.0038779666702750894,0.08143730007577688,21
S_vs_Mario_alternating_50,S_vs_Mario_game_045,Agente Mario,Agente con rollouts heuristicos,Agente con rollouts heuristicos,agent_2,Agente Mario,second,50,0,50,45,2071,Agente Mario,50,Winner,draw,Draw,draw,0,42,29.682442599965725,1.4094297523787689,29.598024799954146,21
S_vs_Mario_alternating_50,S_vs_Mario_game_046,Agente con rollouts heuristicos,Agente Mario,Agente con rollouts heuristicos,agent_1,Agente Mario,first,50,0,50,46,2072,Agente con rollouts heuristicos,50,Winner,agent_1,Agente con rollouts heuristicos,win,1,7,7.765674800029956,1.9383797499904176,7.7535189999616705,4
S_vs_Mario_alternating_50,S_vs_Mario_game_046,Agente con rollouts heuristicos,Agente Mario,Agente Mario,agent_2,Agente con rollouts heuristicos,second,0,50,0,46,2072,Agente con rollouts heuristicos,50,Winner,agent_1,Agente con rollouts heuristicos,loss,-1,7,7.765674800029956,0.003994166676420718,0.011982500029262155,3
S_vs_Mario_alternating_50,S_vs_Mario_game_047,Agente Mario,Agente con rollouts heuristicos,Agente Mario,agent_1,Agente con rollouts heuristicos,first,0,50,0,47,2073,Agente Mario,50,Winner,agent_1,Agente Mario,win,1,37,20.781177999975625,0.004862010524926805,0.0923781999736093,19
S_vs_Mario_alternating_50,S_vs_Mario_game_047,Agente Mario,Agente con rollouts heuristicos,Agente con rollouts heuristicos,agent_2,Agente Mario,second,50,0,50,47,2073,Agente Mario,50,Winner,agent_1,Agente Mario,loss,-1,37,20.781177999975625,1.1492552944368475,20.686595299863257,18
S_vs_Mario_alternating_50,S_vs_Mario_game_048,Agente con rollouts heuristicos,Agente Mario,Agente con rollouts heuristicos,agent_1,Agente Mario,first,50,0,50,48,2074,Agente con rollouts heuristicos,50,Winner,agent_1,Agente con rollouts heuristicos,win,1,7,7.571424600027967,1.8899175750120776,7.55967030004831,4
S_vs_Mario_alternating_50,S_vs_Mario_game_048,Agente con rollouts heuristicos,Agente Mario,Agente Mario,agent_2,Agente con rollouts heuristicos,second,0,50,0,48,2074,Agente con rollouts heuristicos,50,Winner,agent_1,Agente con rollouts heuristicos,loss,-1,7,7.571424600027967,0.0038563000271096826,0.011568900081329048,3
S_vs_Mario_alternating_50,S_vs_Mario_game_049,Agente Mario,Agente con rollouts heuristicos,Agente Mario,agent_1,Agente con rollouts heuristicos,first,0,50,0,49,2075,Agente Mario,50,Winner,agent_2,Agente con rollouts heuristicos,loss,-1,26,25.051422899996396,0.004638030771345187,0.06029440002748743,13
S_vs_Mario_alternating_50,S_vs_Mario_game_049,Agente Mario,Agente con rollouts heuristicos,Agente con rollouts heuristicos,agent_2,Agente Mario,second,50,0,50,49,2075,Agente Mario,50,Winner,agent_2,Agente con rollouts heuristicos,win,1,26,25.051422899996396,1.9223023999948055,24.98993119993247,13
